N,P,K,temperature,humidity,ph,rainfall,label
69.0,67.0,52.0,27.71948962,94.43877142,6.82730591,82.83061083,papaya
70.0,65.0,52.0,30.42012134,93.12659793,6.58352853,75.95295,papaya
39.0,69.0,53.0,25.9300384,93.02357765,6.96495544,241.8202079,papaya
35.0,66.0,47.0,31.7018373,91.66232213,6.95343916,48.83810592,papaya
50.0,46.0,52.0,31.18298415,90.21646909,6.73400565,54.01872359,papaya
54.0,65.0,47.0,27.92765919,91.55594211,6.72183588,149.9107557,papaya
44.0,64.0,54.0,29.80744318,91.38048469,6.74274935,232.7046126,papaya
32.0,55.0,51.0,29.60718808,93.15642801,6.57398033,62.68710535,papaya
49.0,55.0,53.0,38.4418717,93.63739039,6.54402978,77.71566883,papaya
47.0,46.0,52.0,23.19451074,91.40301608,6.50228947,206.3999208,papaya
68.0,52.0,49.0,24.42561272,92.27749066,6.57719218,63.35298768,papaya
45.0,57.0,47.0,23.16855863,90.78821158,6.65645883,161.6892093,papaya
49.0,54.0,50.0,25.62446619,93.18240298,6.76252209,97.26336657,papaya
63.0,58.0,47.0,26.83054058,90.75379971,6.86414375,144.6656444,papaya
39.0,64.0,52.0,28.91842453,94.63676767,6.67869579,63.68794608,papaya
58.0,55.0,47.0,26.05375792,93.69111672,6.74249003,240.6863901,papaya
45.0,47.0,55.0,38.4191628,91.14220381,6.75145293,119.2653877,papaya
70.0,54.0,46.0,39.73149053,91.12220596,6.91934241,122.7628653,papaya
35.0,67.0,49.0,41.31330062,91.1508798,6.61706667,239.7427554,papaya
67.0,68.0,49.0,35.26824831,92.38282957,6.82177459,149.8488208,papaya
34.0,61.0,49.0,28.12971499,93.3210737,6.50267513,117.8201907,papaya
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.2720807,papaya
51.0,57.0,55.0,24.70528368,90.14732171,6.67640734,108.4103158,papaya
53.0,55.0,55.0,33.32315744,91.25271223,6.7096688,234.496633,papaya
69.0,66.0,49.0,40.00439101,90.17015833,6.52711001,92.11877372,papaya
60.0,46.0,53.0,24.48620746,92.98254537,6.76195319,183.49095,papaya
32.0,55.0,52.0,37.58899717,91.99740365,6.9677596,159.6577388,papaya
63.0,58.0,50.0,43.03714283,94.6428898,6.72074445,41.5856585,papaya
36.0,54.0,46.0,42.54744013,94.94482086,6.66287584,214.4103848,papaya
32.0,68.0,52.0,32.68067385,92.61715632,6.80032132,248.8592986,papaya
56.0,57.0,48.0,31.56213762,93.0484859,6.50612075,63.62250788,papaya
35.0,68.0,45.0,42.93605359,90.09448142,6.61242955,234.8466111,papaya
70.0,50.0,53.0,37.4620912,90.44967809,6.93380974,172.3458448,papaya
49.0,55.0,51.0,24.87212063,93.90560147,6.67657878,135.1694525,papaya
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,papaya
34.0,68.0,51.0,27.34734861,94.17756725,6.6870881,40.35153141,papaya
66.0,69.0,47.0,23.69212243,93.61055571,6.9122997,87.53393983,papaya
54.0,67.0,52.0,35.67667332,93.30641944,6.58610734,141.3381168,papaya
59.0,62.0,52.0,43.67549305,93.10887229,6.60866768,103.8235658,papaya
34.0,48.0,48.0,41.04224355,91.37258067,6.80527704,181.527598,papaya
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,74.876786,papaya
49.0,61.0,45.0,32.76795887,94.57377401,6.7642133,240.4795923,papaya
34.0,65.0,47.0,23.48546973,93.71043692,6.83376854,191.7760562,papaya
31.0,48.0,45.0,40.78881819,92.90951393,6.56313474,132.7923586,papaya
68.0,62.0,50.0,33.20258348,92.76437927,6.97770027,197.5282582,papaya
59.0,62.0,49.0,43.36051537,93.35191636,6.94149681,114.778071,papaya
52.0,51.0,53.0,38.38231475,93.10378595,6.98580408,210.2735346,papaya
39.0,52.0,53.0,32.51247398,94.65904123,6.7042044,51.07048113,papaya
58.0,46.0,45.0,42.39413392,90.79028064,6.57626143,88.46607497,papaya
42.0,59.0,55.0,40.10207731,94.35110201,6.97910224,149.1199989,papaya
40.0,65.0,49.0,35.32876402,91.06138506,6.67844932,163.9069365,papaya
54.0,66.0,52.0,36.56769731,93.79503425,6.86755415,104.4218596,papaya
57.0,64.0,55.0,26.68386496,92.9585411,6.5837605,62.50689682,papaya
34.0,62.0,55.0,27.58548913,90.72526502,6.58534623,238.5008779,papaya
39.0,65.0,53.0,35.33294932,92.11508608,6.56074309,235.6133585,papaya
40.0,49.0,47.0,42.93368602,91.1756748,6.50152119,246.3613268,papaya
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,211.8529059,papaya
56.0,50.0,52.0,33.08706051,92.25197542,6.77038482,88.1300769,papaya
58.0,51.0,47.0,42.13473976,91.70445386,6.75747064,197.402901,papaya
60.0,58.0,51.0,42.07213781,92.92203105,6.84080225,165.7412972,papaya
39.0,64.0,53.0,23.0124018,91.07355541,6.5988603,208.3357976,papaya
39.0,70.0,52.0,26.26559543,90.79668055,6.65149129,59.49373381,papaya
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.4788062,papaya
18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas
24.0,70.0,21.0,19.14729038,45.3733757,5.51720808,132.7748215,pigeonpeas
1.0,66.0,23.0,19.54317155,56.92831399,4.80356447,173.1686574,pigeonpeas
5.0,77.0,19.0,31.08564994,66.68832981,6.24205201,175.9303271,pigeonpeas
27.0,71.0,24.0,31.46417866,48.17631461,7.06497342,165.405354,pigeonpeas
21.0,74.0,15.0,29.49096726,67.10604388,6.47186212,153.2504506,pigeonpeas
13.0,67.0,18.0,30.5753044,34.75591197,5.38476293,177.5764304,pigeonpeas
27.0,74.0,20.0,24.69487673,59.96669215,5.85981342,91.95792434,pigeonpeas
7.0,77.0,18.0,20.5591255,60.54880693,6.65591808,191.0895109,pigeonpeas
16.0,73.0,19.0,18.41645629,34.80541039,4.68407925,163.2747473,pigeonpeas
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.86462335,198.8298806,pigeonpeas
16.0,55.0,19.0,19.54314136,47.19188279,6.41354378,192.4372194,pigeonpeas
27.0,72.0,17.0,28.98039357,57.23265151,6.34792935,120.7435664,pigeonpeas
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
36.0,67.0,25.0,35.95176642,36.52780776,6.41806265,136.0456753,pigeonpeas
18.0,58.0,16.0,21.47607807,38.80023714,4.96266142,180.382234,pigeonpeas
33.0,61.0,24.0,20.04611791,48.93905624,4.5674465,122.4564203,pigeonpeas
33.0,58.0,24.0,35.45790488,68.75810535,5.26950421,108.6333046,pigeonpeas
35.0,71.0,17.0,29.89286629,66.35375127,6.93192496,198.1403003,pigeonpeas
5.0,68.0,20.0,18.72987676,61.33186249,5.00103873,139.8710041,pigeonpeas
22.0,62.0,16.0,34.6455408,54.32342534,4.82893612,180.9009998,pigeonpeas
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
16.0,71.0,24.0,18.33124824,38.40975482,4.94636987,139.6483317,pigeonpeas
14.0,74.0,19.0,18.39759147,36.82639309,6.62496613,93.12330644,pigeonpeas
20.0,67.0,19.0,19.24462755,50.54495302,5.67141908,180.6465282,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.26908467,163.7266551,pigeonpeas
14.0,75.0,24.0,24.54757829,57.3414485,6.43616004,118.3606557,pigeonpeas
36.0,61.0,21.0,34.53823889,39.04468913,5.6170082,168.5948318,pigeonpeas
13.0,75.0,20.0,30.55992394,35.29006485,6.97954006,178.8998611,pigeonpeas
29.0,72.0,24.0,23.17409556,36.67847052,6.9623865,162.5931264,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.42174849,165.4113371,pigeonpeas
13.0,73.0,20.0,30.50420876,35.48885969,5.39156042,162.5927723,pigeonpeas
32.0,70.0,20.0,20.89342749,46.24856523,6.20884322,195.5697875,pigeonpeas
0.0,70.0,21.0,36.30049702,56.03021253,4.67243705,101.6073988,pigeonpeas
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
20.0,77.0,23.0,34.87248659,38.83786012,5.1802715,148.2502786,pigeonpeas
34.0,56.0,17.0,33.4126864,35.42910045,4.5482021,139.6702541,pigeonpeas
7.0,74.0,17.0,22.47253208,62.56532471,5.6674197,96.74706956,pigeonpeas
17.0,64.0,16.0,30.97758716,32.24914235,7.16179764,180.716828,pigeonpeas
30.0,60.0,21.0,28.87667593,62.4901206,5.45787127,182.2688175,pigeonpeas
20.0,60.0,22.0,29.65052947,42.89833235,6.8765725,186.9226052,pigeonpeas
10.0,79.0,18.0,21.0643684,55.46985938,5.62473134,184.6226709,pigeonpeas
20.0,74.0,16.0,36.04353699,43.61444121,4.7594902,159.8938645,pigeonpeas
1.0,76.0,17.0,28.43430726,52.10010827,6.01271912,147.0414824,pigeonpeas
16.0,80.0,20.0,31.24021696,56.67369054,7.33932093,122.0146733,pigeonpeas
24.0,63.0,19.0,19.3479443,55.96805489,4.68157604,194.5921148,pigeonpeas
36.0,80.0,21.0,33.64769646,48.41490082,7.06608726,100.4673278,pigeonpeas
3.0,68.0,16.0,18.31910448,34.69776639,4.96488786,107.4721605,pigeonpeas
6.0,69.0,19.0,26.88630675,41.69617915,4.75092922,94.46748008,pigeonpeas
5.0,62.0,23.0,27.9348279,66.45457122,4.72222245,145.3728801,pigeonpeas
9.0,66.0,21.0,30.11812084,34.13307843,5.71988988,157.0858232,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.11148882,185.2039114,pigeonpeas
29.0,78.0,25.0,19.95991719,59.33157782,5.98285452,195.787103,pigeonpeas
2.0,67.0,18.0,34.51934775,47.52980027,5.92166676,129.0064612,pigeonpeas
19.0,57.0,23.0,23.6734328,47.2879691,7.34240956,141.1250722,pigeonpeas
6.0,66.0,15.0,34.93174223,30.40046769,6.34580601,159.2649827,pigeonpeas
33.0,73.0,23.0,29.23540524,59.38967583,5.9857927,103.3301803,pigeonpeas
6.0,63.0,23.0,26.01630259,49.94704718,5.9065969,160.3337447,pigeonpeas
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas
25.0,64.0,20.0,33.15122581,32.45974539,4.80777675,105.0380275,pigeonpeas
40.0,70.0,20.0,31.80130272,45.03186173,5.62349004,147.0361442,pigeonpeas
17.0,73.0,18.0,19.50112224,34.51086611,5.63235311,197.3752649,pigeonpeas
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas
27.0,61.0,18.0,33.30711818,67.07780816,5.26622703,108.5090168,pigeonpeas
5.0,55.0,18.0,33.50876355,45.70976142,7.32209797,126.6738117,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.56022458,189.5208915,pigeonpeas
38.0,72.0,21.0,28.23416057,48.04768863,5.90210317,186.5008581,pigeonpeas
30.0,75.0,25.0,30.33276599,42.35249879,6.44609176,149.299952,pigeonpeas
1.0,76.0,19.0,24.18553163,46.68746847,6.66952942,177.3377996,pigeonpeas
26.0,72.0,22.0,28.76794904,37.57792132,4.67494155,91.72084869,pigeonpeas
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
9.0,59.0,24.0,20.43517772,39.37252634,4.74735246,137.2279662,pigeonpeas
26.0,73.0,21.0,31.33170829,57.97429171,4.94626389,161.7820226,pigeonpeas
39.0,60.0,15.0,35.09357419,30.98685456,5.00407462,116.9106908,pigeonpeas
20.0,72.0,15.0,36.00415838,56.01334416,7.31351731,134.8596466,pigeonpeas
17.0,67.0,18.0,31.2192752,56.46868874,5.61151098,129.2028653,pigeonpeas
23.0,75.0,25.0,31.07508973,47.19847683,7.07717,91.31256412,pigeonpeas
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
3.0,60.0,19.0,25.74679443,40.7192594,4.82078819,100.7791633,pigeonpeas
16.0,56.0,17.0,33.80020039,40.03262418,7.44544488,176.6165894,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,4.69651868,127.7767134,pigeonpeas
31.0,72.0,17.0,28.69180475,49.47225353,5.83303171,96.36222901,pigeonpeas
37.0,77.0,17.0,36.20970524,31.94550613,5.6171228,191.0658531,pigeonpeas
11.0,72.0,22.0,29.37735586,44.82294584,6.84274437,172.40168,pigeonpeas
16.0,77.0,22.0,31.48469278,35.6395615,6.57420968,100.546816,pigeonpeas
28.0,75.0,21.0,24.7741949,50.54621094,6.00750816,114.2821387,pigeonpeas
31.0,56.0,23.0,31.46846241,35.39454002,5.6618264,174.5723999,pigeonpeas
5.0,56.0,24.0,24.80710166,45.01110015,5.02311506,188.4928637,pigeonpeas
40.0,62.0,19.0,27.32198928,34.13737127,4.6977507,96.51524028,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.89592731,197.1144011,pigeonpeas
10.0,71.0,18.0,19.54284889,66.34777265,6.1510293,173.1106982,pigeonpeas
8.0,59.0,18.0,29.50523036,35.72032498,6.21681445,187.8961851,pigeonpeas
26.0,67.0,24.0,36.97794384,37.73992903,5.64281312,161.4812963,pigeonpeas
34.0,75.0,24.0,23.50222822,51.29019509,4.76003804,192.3023991,pigeonpeas
24.0,73.0,20.0,19.63736208,32.31528909,4.60869525,176.4134092,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,5.76170252,90.05422663,pigeonpeas
4.0,69.0,19.0,19.25100056,47.70351758,5.37435887,149.063196,pigeonpeas
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas
39.0,77.0,21.0,22.99774444,60.24218572,4.60356312,159.689339,pigeonpeas
9.0,16.0,36.0,23.77989026,92.93386903,5.89333238,106.977723,pomegranate
29.0,22.0,40.0,23.62600218,89.73266695,6.1451044,107.6836871,pomegranate
40.0,9.0,41.0,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
29.0,21.0,45.0,23.40981539,93.13277,6.74926046,105.2240743,pomegranate
14.0,5.0,36.0,24.92639065,85.19098079,5.83252585,104.7693804,pomegranate
11.0,18.0,42.0,21.57936934,94.88267728,5.93852874,102.8593382,pomegranate
14.0,8.0,43.0,21.92513945,94.46485312,7.05165492,111.7162016,pomegranate
39.0,24.0,39.0,23.65374106,93.32657504,6.43126574,109.8076178,pomegranate
4.0,18.0,37.0,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
10.0,5.0,42.0,20.24104904,91.08706822,6.887006,109.2537734,pomegranate
8.0,25.0,36.0,19.91330523,94.95031368,6.82852238,104.0277061,pomegranate
40.0,29.0,42.0,24.63228709,89.01574455,7.10409493,110.6956184,pomegranate
9.0,16.0,39.0,18.41164435,91.11927248,6.10119897,105.1834976,pomegranate
40.0,18.0,43.0,19.38603815,86.79058496,5.76737254,109.9130984,pomegranate
17.0,18.0,43.0,24.4880844,90.83687246,5.84300543,103.1969341,pomegranate
16.0,15.0,42.0,19.67832052,89.08935702,6.89078404,108.5468633,pomegranate
8.0,23.0,44.0,18.47412402,89.68919664,7.13083793,108.4758509,pomegranate
5.0,15.0,38.0,18.26233221,88.16779129,5.70938047,108.0756727,pomegranate
5.0,21.0,38.0,22.43377991,90.3396556,6.10705481,112.459697,pomegranate
8.0,26.0,36.0,18.78359608,87.4024767,6.80478111,102.5184759,pomegranate
4.0,19.0,43.0,18.07132963,93.14554876,5.7794274,106.3602023,pomegranate
6.0,18.0,37.0,19.65690085,89.93701023,5.93764958,108.0458926,pomegranate
25.0,27.0,41.0,19.20090378,94.27659596,6.92350937,108.0423555,pomegranate
23.0,30.0,44.0,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
18.0,27.0,41.0,22.36509395,92.30882391,7.17534433,104.8216333,pomegranate
6.0,30.0,40.0,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
32.0,14.0,37.0,22.73031253,88.48567856,6.82525624,104.6843243,pomegranate
13.0,7.0,43.0,18.20230419,91.12282162,7.01348152,109.6623974,pomegranate
22.0,23.0,44.0,20.13037175,89.31505137,6.14387469,107.3416913,pomegranate
5.0,29.0,44.0,21.02432943,93.0569505,5.57809574,104.7847006,pomegranate
15.0,11.0,38.0,23.12808226,92.68328358,6.63064608,109.3930157,pomegranate
9.0,25.0,41.0,24.81530144,91.90842992,5.97271486,109.2853418,pomegranate
9.0,8.0,40.0,22.48720144,89.9224883,6.55350967,111.6631582,pomegranate
4.0,19.0,42.0,23.83185873,87.84034604,6.30660553,111.2232716,pomegranate
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
0.0,5.0,36.0,24.35193812,90.88612388,6.1529065,105.529185,pomegranate
2.0,24.0,38.0,24.55981624,91.63536236,5.92293551,111.9684622,pomegranate
8.0,28.0,38.0,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
22.0,9.0,44.0,24.72235539,88.87651295,5.7443616,112.1926517,pomegranate
32.0,13.0,42.0,23.50128217,92.97527546,5.78605803,106.61905,pomegranate
13.0,30.0,37.0,20.86474944,91.61793636,6.27714877,106.8685636,pomegranate
0.0,17.0,42.0,23.20242586,91.19442671,6.85984082,109.0946323,pomegranate
4.0,14.0,41.0,19.85139326,89.80732335,6.43016348,102.8186358,pomegranate
7.0,23.0,35.0,19.75088482,88.71691157,7.05431382,102.5538035,pomegranate
4.0,20.0,41.0,24.26601316,93.7974061,6.53704272,104.5375109,pomegranate
18.0,23.0,44.0,23.71028128,89.61794165,6.18440008,105.6499907,pomegranate
1.0,27.0,36.0,23.98598756,93.34236582,5.68499524,104.991282,pomegranate
3.0,9.0,45.0,23.89162561,89.61850203,6.53524425,104.617522,pomegranate
25.0,17.0,40.0,18.91251245,87.74938524,6.60802387,111.2800516,pomegranate
40.0,27.0,45.0,21.6602498,94.79397419,5.88563818,112.4349689,pomegranate
16.0,10.0,41.0,24.77464458,85.63608688,6.73899395,105.7595811,pomegranate
20.0,7.0,45.0,18.90592319,89.24126808,6.07788601,112.4750941,pomegranate
19.0,17.0,39.0,24.72485577,85.56083187,6.72859922,111.2787584,pomegranate
4.0,24.0,43.0,22.40423537,88.1508343,7.19950427,109.8695196,pomegranate
34.0,21.0,42.0,18.75927679,89.93457597,6.64868727,111.0196744,pomegranate
0.0,27.0,38.0,22.44581266,89.90147027,6.73801622,109.3905998,pomegranate
39.0,30.0,38.0,20.12644921,87.59629625,6.96515674,108.065579,pomegranate
23.0,5.0,44.0,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
31.0,11.0,45.0,24.83954414,86.88738076,6.03461293,107.6435771,pomegranate
26.0,18.0,42.0,19.72620525,89.64934166,6.91037492,108.2287276,pomegranate
34.0,9.0,36.0,22.8122645,86.34233767,6.27603896,110.4432293,pomegranate
18.0,9.0,40.0,19.44623085,89.02127045,5.62718626,106.1606833,pomegranate
21.0,21.0,38.0,22.5526059,89.3259486,6.32767376,104.8955643,pomegranate
21.0,6.0,41.0,24.88244467,89.39686219,7.08694769,107.1951707,pomegranate
14.0,25.0,40.0,20.07386547,90.97819712,6.40787206,103.7084055,pomegranate
3.0,27.0,44.0,24.56811204,92.03009222,6.5913028,110.9633894,pomegranate
28.0,6.0,40.0,22.10621387,91.34039616,6.76985566,106.8704803,pomegranate
27.0,24.0,41.0,24.32770134,90.88292835,6.61025119,110.4606459,pomegranate
33.0,23.0,45.0,20.00218987,85.83618191,7.11653888,112.337046,pomegranate
38.0,21.0,35.0,20.33691147,89.38003827,5.84136719,110.9653137,pomegranate
24.0,21.0,42.0,20.82210727,87.22815682,6.99901438,109.4429934,pomegranate
8.0,23.0,38.0,19.30106297,87.1775172,7.00541073,105.4766591,pomegranate
36.0,7.0,37.0,19.8671184,86.35590206,5.78243557,108.3168858,pomegranate
29.0,16.0,36.0,19.81069447,88.92944254,5.740338,102.860084,pomegranate
18.0,21.0,35.0,23.2801227,94.94330457,6.36856052,111.1382096,pomegranate
32.0,25.0,35.0,18.09903225,85.70786282,5.89291383,107.0050976,pomegranate
38.0,14.0,37.0,21.80523051,94.63612858,6.65840259,102.6488846,pomegranate
8.0,28.0,37.0,23.88404783,86.20613842,6.0825717,108.3121789,pomegranate
30.0,20.0,38.0,22.59890174,93.16343942,7.0582226,110.0932899,pomegranate
20.0,27.0,41.0,20.51343484,92.51675903,5.70008866,110.5764023,pomegranate
39.0,17.0,45.0,18.09691127,90.42177379,6.92449073,104.88189,pomegranate
40.0,11.0,44.0,24.45840036,86.10874614,6.32239603,111.3779693,pomegranate
12.0,29.0,40.0,19.68291173,89.75272999,6.59403714,111.2818551,pomegranate
36.0,24.0,41.0,24.94467632,94.25702672,7.00918037,103.8799347,pomegranate
3.0,26.0,39.0,24.38318965,91.19431555,7.07997324,103.6012114,pomegranate
21.0,23.0,42.0,19.54128063,90.29751796,6.90275106,104.3739878,pomegranate
39.0,25.0,36.0,18.90223032,94.99897537,5.56780518,107.6103211,pomegranate
31.0,25.0,38.0,24.96273236,92.40501423,6.49736668,109.4169192,pomegranate
5.0,13.0,37.0,22.34375696,89.7870345,5.64824365,103.3183074,pomegranate
5.0,24.0,40.0,24.692258,93.87030088,6.29790758,104.6735454,pomegranate
12.0,20.0,39.0,19.86173586,86.19740917,6.02699933,111.0217929,pomegranate
21.0,9.0,40.0,24.51147697,90.64498715,5.95640183,105.6209954,pomegranate
13.0,17.0,45.0,21.25433607,92.65058936,7.15952098,106.2784673,pomegranate
40.0,30.0,35.0,20.89273273,91.07776977,6.26966396,104.4407083,pomegranate
37.0,18.0,39.0,24.1469628,94.5110662,6.42467061,110.2316633,pomegranate
15.0,6.0,41.0,19.0087067,88.83768149,6.89736848,108.6793978,pomegranate
22.0,26.0,38.0,22.92052307,85.12912161,6.98803532,110.2437841,pomegranate
29.0,22.0,43.0,19.66329768,87.95158129,5.56185183,106.0380805,pomegranate
11.0,10.0,45.0,22.63045168,88.45577158,6.39799561,109.0357597,pomegranate
37.0,11.0,36.0,24.24779615,85.56033312,6.71014327,106.9216033,pomegranate
99.0,54.0,37.0,21.14347496,80.33502926,5.59481963,198.6730942,rice
81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,233.7034975,rice
73.0,35.0,38.0,24.88921174,81.97927117,5.00530698,185.9461429,rice
77.0,38.0,36.0,21.8652524,80.1923008,5.95393328,224.5550169,rice
85.0,52.0,45.0,26.31355498,82.36698992,7.2242855,265.5355937,rice
83.0,41.0,40.0,21.0525355,82.67839517,6.25402845,233.1075816,rice
91.0,53.0,40.0,26.52723513,81.41753846,5.38616779,264.6148697,rice
72.0,40.0,38.0,20.41447029,82.20802629,7.59249062,245.1511304,rice
60.0,48.0,39.0,24.28209415,80.30025587,7.04229907,231.0863347,rice
99.0,55.0,35.0,23.70918576,80.2389895,6.50169782,277.9626192,rice
95.0,55.0,42.0,26.79533926,82.1480873,5.95066056,193.3473987,rice
74.0,54.0,38.0,25.65553461,83.47021081,7.12027297,217.3788583,rice
69.0,37.0,42.0,23.05804872,83.37011772,7.0734535,251.0549998,rice
90.0,42.0,43.0,20.87974371,82.00274423,6.50298529,202.9355362,rice
68.0,57.0,43.0,26.08867875,80.37979919,5.70694325,182.9043504,rice
75.0,54.0,36.0,26.29465461,84.56919326,7.02393639,257.4914906,rice
91.0,35.0,39.0,23.79391957,80.41817957,6.97085975,206.2611855,rice
67.0,45.0,38.0,22.72791041,82.1706881,7.30041084,260.8875056,rice
92.0,35.0,40.0,22.17931888,80.33127223,6.35738937,200.0882787,rice
82.0,40.0,40.0,23.83067496,84.81360127,6.27147884,298.5601175,rice
60.0,43.0,44.0,21.01944696,82.95221726,7.41624511,298.4018471,rice
79.0,42.0,37.0,24.87300744,82.84022551,6.58791871,295.6094492,rice
73.0,57.0,41.0,21.44653958,84.94375962,5.82470912,272.2017204,rice
66.0,53.0,41.0,25.0756354,80.52389148,7.77891515,257.0038865,rice
69.0,46.0,41.0,23.64124821,80.28597873,5.01213967,263.1103304,rice
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,209.5869708,rice
94.0,53.0,40.0,20.27774362,82.89408619,5.71862718,241.9741949,rice
88.0,55.0,45.0,24.63544858,80.41363018,7.73036782,253.7202781,rice
67.0,47.0,44.0,26.73072391,81.78596776,7.86847465,280.4044392,rice
88.0,46.0,42.0,22.68319059,83.46358271,6.60499348,194.2651719,rice
79.0,43.0,39.0,21.66628296,80.70960551,7.06277902,210.8142087,rice
88.0,54.0,44.0,25.7354293,83.88266234,6.14941061,233.1321372,rice
76.0,47.0,42.0,20.08369642,83.29114712,5.73917503,263.6372176,rice
98.0,53.0,38.0,20.26707606,81.63895217,5.01450727,270.4417274,rice
97.0,36.0,45.0,22.2286982,81.85872947,6.9390835,278.0791793,rice
60.0,55.0,45.0,21.40865769,83.3293191,5.93574542,287.5766935,rice
81.0,41.0,38.0,22.67846116,83.72874389,7.52408008,200.9133156,rice
60.0,49.0,44.0,20.77576147,84.49774397,6.24484149,240.0810647,rice
83.0,60.0,36.0,25.59704938,80.14509262,6.90398599,200.834898,rice
89.0,45.0,36.0,21.32504158,80.47476396,6.44247538,185.4974732,rice
95.0,52.0,36.0,26.22916897,83.83625819,5.54336024,286.5083725,rice
64.0,45.0,43.0,25.62980105,83.52842314,5.53487816,209.9001977,rice
60.0,36.0,43.0,23.43121862,83.06310136,5.28620371,219.9048349,rice
67.0,43.0,39.0,26.04371967,84.96907151,5.99996903,186.7536773,rice
63.0,44.0,41.0,24.17298839,83.7287574,5.58337004,257.0343554,rice
61.0,53.0,43.0,26.40323239,81.05635517,6.34960633,223.3671883,rice
82.0,43.0,38.0,23.28617173,81.43321641,5.10558836,242.3170629,rice
77.0,36.0,37.0,26.88444878,81.46033732,6.13613187,194.5766559,rice
91.0,56.0,37.0,23.43191632,80.56887849,6.36347221,269.5039162,rice
78.0,58.0,44.0,26.80079604,80.88684822,5.10868179,284.4364567,rice
78.0,43.0,42.0,21.32376327,83.00320459,7.28373662,192.3197536,rice
99.0,41.0,36.0,24.45802087,82.74835604,6.73865218,182.5616319,rice
93.0,47.0,37.0,21.53346343,82.14004101,6.50034322,295.9248796,rice
75.0,38.0,39.0,23.44676801,84.79352417,6.21510972,283.9338466,rice
99.0,57.0,35.0,26.75754171,81.17734011,5.96037006,272.2999056,rice
78.0,40.0,38.0,26.46428311,83.85642678,7.54987368,248.2256491,rice
81.0,45.0,35.0,26.52872817,80.12267476,6.15837697,218.9163567,rice
78.0,35.0,44.0,26.54348085,84.67353597,7.07265562,183.6222657,rice
91.0,50.0,40.0,20.82477109,84.1341879,6.46239161,230.2242223,rice
61.0,52.0,41.0,24.97669518,83.891805,6.88043122,204.8001847,rice
76.0,49.0,42.0,24.958779,84.47963372,5.20637315,196.9560008,rice
65.0,37.0,40.0,23.35905428,83.59512273,5.33332261,188.413665,rice
84.0,51.0,35.0,22.30157427,80.64416466,6.0433049,197.9791215,rice
60.0,55.0,44.0,23.00445915,82.3207629,7.84020714,263.9642476,rice
67.0,58.0,39.0,25.2827223,80.54372813,5.45359203,220.1156708,rice
85.0,58.0,41.0,21.77046169,80.31964408,7.03809636,226.6555374,rice
76.0,60.0,39.0,20.0454142,80.3477562,6.76624004,208.5810155,rice
76.0,40.0,43.0,25.15745531,83.11713476,5.07017567,231.3843163,rice
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,rice
71.0,46.0,40.0,20.2801937,82.1235421,7.23670544,191.9535738,rice
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,rice
83.0,58.0,45.0,25.75528612,83.51827127,5.87534575,245.6626799,rice
60.0,51.0,36.0,22.69657794,82.81088865,6.02832156,256.9964761,rice
65.0,60.0,43.0,21.97199397,81.89918197,5.65816948,227.3637009,rice
